Event_Date,Event_Type,Event_Region,Event_Intensity,Event_Duration_Days,Event_Polarity,Event_Media_Coverage,Cyber_Threat_Type,Cyber_Threat_Severity,Num_Cyber_Attacks,Threat_Actors,Target_Sector,Geopolitical_Risk_Index,Economic_Impact_Score,Media_Sentiment_Score,Pre_Event_Threat_Count,Post_Event_Threat_Count,Cybercrime_Index,Cybersecurity_Exposure_Index,Threat_Lag,Post_Event_Duration,Likelihood,Severity,Country_Risk_Category
2025-02-26,Protests,Africa,7.0,2.577225979705112,Negative,91.45844352217478,hPishing,1.0,53.0,Insiders,Government,40.56193902554424,67.95518365726839,-0.8658125347402426,45.0,98.0,59.37057829514346,77.20317859723548,5.0,14.0,0.4196413829763114,1.0,Medium
2025-03-06,Protests,Middle East,10.0,6.139848673018397,,48.782283738188106,,2.0,49.0,Hacktivists,Government,19.949137178047685,28.0709742464594,0.9986325363794256,32.0,81.0,65.93281279840014,29.396137641029828,3.0,7.0,0.313,2.0,Low
2025-02-24,Sacntions,Asia,4.0,4.4085578571247614,Neutral,47.03240479372064,Phishing,3.0,56.0,Insiders,Healthcare,67.07472004717734,84.73550539093668,-0.98092209194891,19.0,75.0,40.28900310500486,91.0429441688445,7.0,10.0,0.521,3.0,High
2025-02-26,,Middle East,3.0,10.001770525248602,Neutral,0.1355524497948845,Data Breach,2.0,60.0,Insiders,Technology,63.063619052965045,7.951971329649876,-0.0239235514365001,42.0,102.0,32.93053128645993,42.35405772415082,3.0,13.0,1.1052979741329427,,Medium
2025-03-08,Trade Disputes,Africa,1.2918742650625126,5.818973428475026,Negative,98.60674802096018,Insider Therat,,58.0,State-sponsored,Government,34.546115146826885,25.961062523321164,-0.1390128331369799,72.0,130.0,46.72413444088372,24.138040154834922,7.0,10.0,0.358,2.0,Medium
2025-02-17,Trade Disputes,South America,8.0,7.866887819146219,Neutral,42.50024141231975,DDoS,1.0,45.0,State-sponsored,Energy,44.91482027322126,44.01207709849362,-0.8177253218205855,31.0,76.0,19.695363020872136,41.49231896334172,9.0,7.0,0.371,1.0,Medium
2025-03-18,Elections,Europe,4.0,0.7281256634071793,Neutral,15.57516228655298,Insider Threat,,49.0,State-sponsored,Technology,3.509769883329853,49.797630258739325,0.1083394432220001,53.0,102.0,55.88408709546665,70.24591956835654,5.0,6.0,0.214,3.0,Low
2025-03-15,Military Conflict,Asia,7.0,2.7065989233760055,Negative,17.036725078153115,DDoS,2.0,52.0,State-sponsored,Finance,3.9884141194697067,90.44014365169524,0.997798574092344,82.0,134.0,41.3572998984785,64.85270268242029,4.0,8.0,0.524,2.0,Medium
2025-03-07,Elections,Europe,10.0,1.2551884703935912,Neutral,1.206993530061795,Insider Threat,2.0,5.2,Hacktivists,Healthcare,,92.7900629862027,0.6567562912032925,66.0,118.0,32.2978733363808,23.72543636571373,7.0,12.0,0.068,2.0,Medium
2025-03-06,Elections,Middle East,8.0,-0.1773133744377197,Negative,63.77028510419288,Insider Threat,2.0,55.0,Hacktivists,Government,74.27214971864174,84.65611699612853,-0.8722672533179523,73.0,128.0,72.66704692582125,94.2602700484747,10.0,12.0,0.657,2.0,High
2025-02-19,Protests,Middle East,7.9682709302644925,5.140261058143157,Positive,97.74250416894216,Ransomware,1.0,50.0,Insidres,Finance,12.077952243257872,42.61152788307795,-0.4248930871581502,77.0,127.0,16.03204713669344,28.21555840361393,9.0,,0.932,1.0,Low
2025-02-24,Protests,Africa,3.0,2.3594920442055853,Positive,61.45135342496462,Ransomware,,44.0,Cybercriminals,Government,95.7835304448503,85.46174631518355,-0.5390103252969582,28.0,72.0,49.187595946082375,1.9610532474253597,5.0,12.0,0.899,1.0,High
2025-03-17,Military Conflict,uErope,10.0,2.8872709805307943,Neutral,2.6297726684668565,Data Breach,1.0,51.0,Cybercriminals,Healthcare,84.64351763073068,49.04464599209754,-0.9258960126130144,52.0,103.0,53.52527346293091,70.47955999252954,4.0,8.0,0.351,1.0,High
2025-03-14,Protests,,4.0,4.048369692450199,Neutral,31.844945037848067,Data Breach,1.0,49.0,Cybercriminals,Finance,0.16108218549336972,11.704507270632616,-0.6301479624543651,43.0,92.0,96.4622855617018,50.9222538327078,4.0,,0.14864848650633805,1.0,Low
2025-03-11,Elections,North America,8.0,5.063278243551761,Neutral,12.654531119637724,DDoS,,,tSate-sponsored,Government,48.07861681797273,99.20159693968355,0.3733008467080745,27.0,83.0,84.13567713051987,41.484760656054576,6.0,9.0,0.346,2.0,Medium
2025-03-05,Protests,Africa,1.0,4.046629358263068,Positive,29.42937739887408,Phishing,1.0,,Hacktivists,Technology,45.95995496382236,23.68129274537693,0.2546341567159291,35.0,91.0,41.66948396734668,38.78610169236753,8.0,10.0,0.583,1.0,Medium
2025-02-21,Sanctions,Asia,3.0,9.793717580589224,Neutrla,51.15361942347918,Data Breach,3.0,52.0,,Energy,4.915852362142759,57.349958493521605,,37.0,89.0,24.192772811923657,87.62923485239375,7.0,9.0,0.92,3.0,Low
,Military Conflict,Africa,6.0,6.612436113819285,Positive,49.66452123895044,Phishing,1.0,62.0,Insidesr,Healthcare,99.45591406097395,,0.2159154053672185,47.0,109.0,23.87658940039733,,4.0,7.0,1.1755237217479628,1.0,High
2025-03-13,Protests,Africa,2.0,4.16933193269359,Neutral,37.35662860390806,Phishing,1.0,52.0,Insiders,Technology,3.4175589041087417,31.965206225530064,0.620865827146341,36.0,88.0,68.97015348618686,,3.0,5.0,0.832,1.0,
2025-02-19,Military Conflict,Middle Esat,8.0,8.368476481655826,Positive,49.38470147415613,Phishing,1.0,41.0,Hacktivists,Government,57.85853485929498,7.509364580531397,0.8867145974197632,64.0,105.0,78.05218027570217,,6.0,11.0,0.638,1.0,Medium
2025-02-27,Protests,South America,8.0,,Positive,2.7849777582755757,Insider Threat,3.0,52.0,Hacktivists,Government,11.048362796806488,86.21040734514801,0.6783846857430769,43.0,95.0,65.29927315417177,50.22748645953874,10.0,9.0,0.421,3.0,Low
2025-03-18,Elections,Europe,7.0,5.591256628552272,Negative,17.132454445437496,DoDS,2.0,52.0,Cybercriminals,Healthcare,8.524030067894895,89.35345834984369,-0.2214672063819034,42.0,94.0,39.00660657476283,86.35770031391459,1.0,,0.864,2.0,Low
2025-02-28,Trade Disputes,Africa,6.0,-0.1343071811042628,eNgative,39.8565961600054,Insider Threat,1.0,5.6000000000000005,Insiders,Technology,87.3217694383396,2.597335117946067,0.1239626832527585,58.0,114.0,21.42554343431844,34.08830154923571,5.0,11.0,0.6594232565952627,1.0,High
2025-03-05,Military Conflict,,9.0,,Positive,66.1524324146175,Rnasomware,2.0,5.5,Cybercrimianls,Healthcare,6.675025485075691,11.644552408471142,0.1929491550879047,42.0,97.0,42.96027434485468,55.43225980836554,6.0,8.0,0.644,2.0,Low
2025-02-25,Trade Disputes,Europe,9.0,8.872116545936391,Neutral,55.342770078706806,Ransomware,,54.0,State-sponsored,Energy,94.46159537402787,81.79847710772053,0.1753889390626244,77.0,131.0,25.218198181926944,20.371739327766655,6.0,8.0,,1.0,High
2025-03-14,Elections,North America,1.0,-1.3137483962959973,Positive,37.39278697067838,Ransomware,2.0,3.4000000000000004,State-sponsroed,,24.80402421003567,68.97016423646232,0.7042954956000234,77.0,111.0,39.949045507553066,16.159795595802116,14.0,16.0,,,Low
2025-03-21,Elections,fArica,1.0,4.3399459170209775,Positive,10.37747086347407,Insider Trheat,3.0,45.0,Insiders,Healthcare,48.49922845774996,3.055764593278257,0.035277871378869,47.0,92.0,38.32737974504793,56.43010646698302,1.0,12.0,0.833,3.0,Medium
2025-03-18,Trade Disputes,Europe,4.0,2.248391959605091,Neutral,52.057054429917336,Data Breach,2.0,52.0,Insiders,Energy,63.53092112329278,98.46443693733664,-0.7234693122462579,13.0,65.0,41.705320370292064,66.37983920426683,1.0,10.0,0.432,,
2025-02-27,Military Conflict,Africa,10.0,9.009145410359563,Neutral,54.71276425689005,Phishing,1.0,46.0,Hacktivists,eHalthcare,95.05939659311244,,-0.5432887716423047,51.0,97.0,22.01098300191635,20.117296711390075,5.0,10.0,0.253,1.0,High
2025-02-25,Elections,Europe,90.0,9.269627281739885,Positiev,86.15245609203203,Ransomware,,50.0,Insiders,Technology,66.0118902996174,83.60792751668383,0.4368945626048321,37.0,87.0,93.34410071708584,,7.0,12.0,0.35081438623105354,1.0,High
2025-02-19,Protests,Asia,,7.255962428362403,Positive,85.40163336687866,Data Breach,3.0,30.0,,Energy,60.14107220036114,87.38218211622534,-0.7603504825814655,78.0,108.0,45.10892874668316,91.08789048064438,7.0,13.0,0.158,3.0,Medium
,Military Conflict,South America,7.0,9.07160764978342,Neutral,71.61645381776111,Data Breach,1.0,4.5,Insiders,Healthcare,81.12305584013578,22.264923522678536,0.4348071108104205,50.0,95.0,54.00291922606877,46.1033568097812,9.0,8.0,0.603,1.0,High
2025-03-01,Military Confilct,Africa,3.0,7.169240100429393,Negaitve,25.05815765941928,Data Breach,2.0,4.800000000000001,Hacktivists,Finance,,89.3001362396497,0.30487325165857954,91.0,139.0,58.38173114403649,68.9261635465955,12.0,12.0,0.587,2.0,High
2025-02-19,Trade Disputes,North America,10.0,6.066662556007934,Positive,47.50789800502439,Ransomware,2.0,47.0,State-sponsored,Government,53.3928440499101,,-0.9372768623908232,58.0,105.0,41.987037178227126,50.81637904581747,3.0,13.0,0.634,2.0,Medium
2025-03-12,Sanctoins,South America,4.0,1.145611520204592,Negative,12.623233045818393,Phishign,3.0,52.0,Insiders,Technology,40.179367033336376,90.89808919148642,0.2758609791593309,49.0,101.0,76.91698695235874,36.85624690277138,6.0,8.0,0.271,3.0,
2025-02-27,Military Confilct,South America,5.0,5.832657540480595,,3.0293226479625623,DDoS,2.0,52.0,State-sponsoerd,Government,54.6049931882766,59.03131723250685,0.8693039054144411,40.0,92.0,18.119445946918265,67.19438858486501,5.0,7.0,0.984,2.0,Medium
2025-02-25,Trade Disputes,Asia,4.0,6.310197666694505,Neutral,9.328738472196852,DDoS,2.0,51.0,Insiders,Technology,,59.92935663104787,-0.0473234130112676,58.0,109.0,93.28462213602992,7.608472676550726,12.0,13.0,0.909,2.0,Medium
2025-03-11,,Middle East,9.0,5.035641303553376,Positvie,79.61859484338703,Phishing,1.0,53.0,Cybercriminals,Finance,31.815218580416005,45.14230036049703,-0.5060735516763581,61.0,114.0,53.27116220389853,39.25261984178272,10.0,8.0,0.451,1.0,Low
2025-02-15,Military Conflict,Asia,6.0,0.1033317778264413,Negative,12.0340440243052,DDoS,1.0,56.0,Insiders,Finance,5.567281495397558,79.7517406695886,-0.691876694278704,43.0,99.0,62.5146091733354,33.86432714478632,6.0,,0.237,1.0,Low
,Sanctions,Europe,5.0,1.9830244977773812,Neutral,,Insider Threat,2.0,44.0,Cyebrcriminals,Technology,77.08145216643211,32.72211831614539,-0.5156082159737156,59.0,103.0,12.970625799002688,45.37537602503535,5.0,10.0,0.633,2.0,High
2025-03-04,Military Conflict,Europe,1.0,,Neutral,28.013411877537976,Phishing,1.0,45.0,Hacktivists,Energy,52.18844619274783,66.3704478926256,,48.0,93.0,71.94702313133811,33.616533857958,8.0,12.0,0.846,1.0,Medium
2025-03-05,Protests,South America,4.180212904418883,-0.4278031437647742,Negative,64.36792359571645,Insider Threat,2.0,49.0,Cybercriminals,Technology,79.52165865303827,96.90376263025532,-0.0654252836357598,18.0,67.0,66.83095696557275,62.99205040612596,13.0,5.0,0.791,2.0,High
2025-03-06,Trade Disputes,Europe,,5.054141757404673,Negative,74.80347393415887,Ransomware,1.0,44.0,Cybercriminals,Technology,16.473400888772403,35.13559346549268,,74.0,118.0,34.98616942224785,70.83240490779703,9.0,9.0,0.725,1.0,Low
2025-02-23,Elections,South America,2.0,-1.189035434502446,Neutral,61.62173962941392,DDoS,2.0,58.0,Hacktivists,Healthcare,90.46052531128691,3.359071977884087,-0.5180156278378227,51.0,109.0,13.776292939851963,36.89178062263405,9.0,12.0,0.59,2.0,High
2025-03-13,Protests,Aisa,6.0,10.944572801248007,Neutral,54.15062821224878,Phishing,3.0,56.0,Hacktivists,Energy,9.984212339237741,75.6646741241042,,41.0,97.0,65.11977120953463,85.44626036922436,6.0,14.0,0.078,3.0,High
,Sanctions,Africa,,3.0825755261294976,Negative,50.86694560022902,Phishing,2.0,42.0,Insiders,Healthcare,18.86205190426311,11.347363762743912,0.0933589997775738,46.0,88.0,6.939531494054208,80.2679162705919,7.0,13.0,0.615,2.0,Low
2025-02-23,Sanctions,South America,7.0,7.448665617671576,Neutral,40.94479376273091,Ransomware,3.0,46.0,Insiders,Healthcare,30.06556405607441,57.80750491848317,-0.2481232491934133,28.0,74.0,53.48727557587553,87.65981188350187,6.0,10.0,0.949,3.0,Low
2025-03-08,Military Conflict,North America,5.0,,Neutrla,71.96945714608376,DDoS,1.0,53.0,Insiders,Technology,76.42442212198117,53.9615850601837,-0.7419264243791266,1.0,54.0,18.03559682816519,84.15157240621231,8.0,8.0,0.597,1.0,High
2025-02-21,Elections,Africa,9.0,4.251815208843455,Negative,5.9308894801096805,Data Breach,2.0,61.0,Insiders,Government,77.01312919289194,14.155210947710604,0.6682508664944917,52.0,113.0,,21.30573507330061,2.0,24.0,0.999,2.0,High
2025-03-02,Trade Disputes,North America,5.0,9.240648214021766,Neutral,84.42095857762321,DDoS,2.0,43.0,Insiders,Government,29.06429693065311,29.749266999266823,-0.4073038462388385,31.0,,0.0905835246090225,71.52368534826331,9.0,6.0,0.238,2.0,Low
2025-03-06,,,7.0,8.77874373335668,Negative,13.471573086972576,Phsihing,1.0,,Insiders,Energy,35.49950410383536,7.254701298665189,0.3464084920316188,90.0,135.0,82.51929348056902,30.487935739120708,5.0,9.0,0.259,1.0,Medium
2025-03-10,Military Conflict,Asia,3.0,10.93753475334147,,72.15765260850269,Ransomware,1.0,58.0,Cybercriminals,Technology,72.50931239865423,12.099976751206643,-0.6625967143925087,,,64.88728341664867,39.63561719674749,1.0,4.0,0.689,1.0,High
2025-03-01,Trade Disputes,Europe,3.0,7.480830381395588,,80.43203260971725,Data Breach,3.0,53.0,Cybercriminals,Finance,18.721415264409554,9.972620385336796,-0.6715137072621805,19.0,72.0,50.13509936337459,4.339717857856085,3.0,11.0,0.495,3.0,Low
2025-03-04,Protests,North America,2.1214293786195046,3.499216950239973,Neutral,,Dat aBreach,2.0,52.0,State-sponsored,iFnance,95.05344745281668,98.04143602328068,0.0909133907849839,36.0,88.0,95.8545606824087,14.193321075939858,7.0,8.0,0.219,2.0,High
2025-03-19,Sanctiosn,Middle East,4.0,10.348716800195431,Negative,52.94357405412765,DDoS,2.0,46.0,Insiders,Energy,94.38128731041093,67.17448404774834,-0.850508192727369,45.0,,46.0675806492779,89.08241315106275,6.0,14.0,0.441,2.0,High
2025-02-15,Sanctions,Africa,9.0,,Negative,67.07030741458938,Phishing,2.0,37.0,Cybercriminals,Finance,21.038655449412403,29.029451569891464,0.5730873118200948,21.0,58.0,45.09073381889542,82.69035440269685,1.0,5.0,0.338,2.0,Low
2025-02-23,Elections,Asia,2.0,9.170999550596514,Positive,82.67276483962821,Ransomware,1.0,50.0,Hacktivisst,Fniance,5.868204450735637,8.327790710232946,-0.855456581977297,76.0,126.0,69.22260333052577,53.40277303847177,2.0,10.0,0.402,1.0,Medium
2025-02-25,Military Conflict,Africa,7.0,,Negative,6.207885617847879,Phihsing,1.0,4.7,Insiders,Finance,71.79370236225695,74.28215015848659,-0.8982920623325203,35.0,82.0,54.76119841428094,14.451522390695024,4.0,13.0,0.407,1.0,High
2025-02-23,Protests,North mAerica,6.0,7.1200211043310135,Positive,44.59473053205738,Data Breach,1.0,5.5,State-sponsored,Energy,1.532961605153874,91.47518314254027,-0.8711897679699137,73.0,128.0,5.660545930931591,18.7350417662427,7.0,13.0,0.49,1.0,Low
2025-03-22,TradeD isputes,Europe,9.0,7.670526628161424,Neutral,77.39361288236722,Data Breach,3.0,50.0,Staet-sponsored,Finance,73.72276772498267,69.97130771543371,-0.5074585317936535,57.0,107.0,72.23111683237077,19.045699703004598,7.0,9.0,0.20256973352295715,3.0,High
2025-03-13,Elections,North America,5.0,0.2810322287814166,Negative,59.53557225103119,Phishing,3.0,3.4000000000000004,Insiders,Finance,15.82407418152627,69.53542507318696,-0.7885508791377303,28.0,62.0,66.48077585802446,28.618087079790733,6.0,10.0,0.132,3.0,Low
2025-03-01,Sanctions,Middle East,6.0,3.978463865866469,Positive,16.22355481405775,DoDS,2.0,46.0,State-sponsored,,51.12980243704885,94.95071785518041,-0.0428325351344529,59.0,105.0,37.337855953684006,90.21222382453875,7.0,8.0,0.87,2.0,Medium
2025-03-02,Elections,Asia,3.0,7.135872400151795,Positive,78.26515628228766,Dat aBreach,2.0,54.0,Hacktivists,Energy,15.991324502412752,39.814949352290654,0.1599356404062857,30.0,84.0,94.80532818528904,6.875095208867732,0.0,10.0,0.313,2.0,Low
2025-03-12,Protests,South Aemrica,4.0,5.26818583679484,Neutral,1.634505890790319,DDoS,3.0,49.0,Hacktivists,Healhtcare,25.644401746318813,1.0849851601061382,-0.22148645943836326,56.0,105.0,32.211109175028646,76.71793284036616,4.0,10.0,0.401,3.0,Low
2025-02-20,Elections,Africa,1.0,5.090822463485916,Positive,67.18920156363725,Phishing,3.0,64.0,Insiders,Technology,49.99772649624185,14.090394368798352,-0.5641910603692302,21.0,85.0,64.76700027119756,42.17549802841961,6.0,,0.519,3.0,Medium
2025-03-03,Military Conflict,Europe,5.0,1.4778726211355142,Positive,,,1.0,46.0,Hacktivists,Finance,57.527959485475,13.0876333457687,-0.0848623046520566,64.0,110.0,31.35751320640308,83.87045245338595,5.0,9.0,0.51,1.0,Medium
2025-02-27,Trade Disputes,Africa,9.0,,Negative,0.93449534862442,Ransomware,1.0,58.0,Insiders,Government,26.536973312034394,68.7962840118709,0.5849133382785265,21.0,79.0,30.679428311010128,3.603737749918745,6.0,5.0,0.768,1.0,Low
,Santcions,Europe,4.0,7.117743032620741,Negatvie,98.52699881009016,DDoS,,38.0,Hacktivists,Technology,64.00303883516804,93.9260228911524,-0.9961361714169896,67.0,105.0,,35.180317642171694,10.0,13.0,0.755,1.0,Medium
2025-03-21,Trade Dispuets,Suoth America,7.0,6.64828852230729,Neutral,33.94693131857997,Insider Threat,1.0,4.800000000000001,Cybercriminals,Finance,,53.75231002030485,0.9903188204002424,36.0,84.0,39.9109299557426,61.54007547092398,3.0,10.0,0.089,1.0,Medium
2025-03-08,Elections,Europe,8.0,0.1524605870995037,Neutral,,Insider Threat,1.0,44.0,Hacktivists,Healthcare,1.4961198256300712,26.45462862260417,0.0280616389517389,65.0,109.0,64.67270181355181,41.473580252999376,7.0,7.0,0.676,1.0,
2025-02-26,Elections,Africa,42.023145183857494,-0.6573463265934805,Positive,25.648752320715428,Phishing,2.0,53.0,Insiders,Healthcare,8.320181650893499,29.33961447857848,0.7556095972179697,37.0,90.0,76.48861601652962,2.2156629416243523,1.0,11.0,0.863,2.0,Low
2025-02-24,Protests,Europe,6.0,5.040720978152615,Negative,19.841010119356277,Insider Threat,2.0,,,,53.66232797354938,77.11360481708222,0.322530612530183,67.0,124.0,15.82151669200172,99.55164485903248,6.0,5.0,0.89,2.0,Medium
2025-03-14,Protests,Asia,7.0,2.4484524242801315,Negative,99.64505051000891,Phishing,2.0,48.0,Insiders,Technology,68.06038701191534,78.99747595698334,0.6304127551312997,43.0,91.0,8.47286832903179,62.297288768809565,7.0,10.0,0.154,2.0,High
2025-03-01,Military Conflict,Asia,,7.749172532123502,Neutral,84.9034513283473,Phishing,2.0,63.0,Insiders,Finance,6.929717937736673,0.5025503365311934,-0.1443530867235001,39.0,102.0,51.68367677344992,26.33636189980793,4.0,7.0,,2.0,High
2025-02-25,Protests,South America,9.0,9.245932857258868,Positive,73.4404642543247,DDoS,2.0,57.0,Cybercriminals,Energy,96.43892566572602,21.722409915108145,0.4282639872043055,41.0,98.0,36.9944132054468,27.89661944201939,7.0,,,2.0,High
2025-03-15,Prtoests,North America,2.0,1.0987260025842578,,72.96066492353425,Insider Threat,1.0,55.0,Cybercriminals,Technoloyg,8.265303092466972,4.159595625646951,-0.9537786630644156,,84.0,55.68062073970904,,5.0,9.0,0.0,1.0,High
2025-03-09,Military Conflict,Middle East,4.0,4.724867951389609,,12.762318623775323,Data Brecah,2.0,49.0,State-sponsored,Technology,26.396085413187095,9.478368998469998,-0.2657343293794698,49.0,98.0,90.76819452191536,30.46358322935767,5.0,10.0,0.234,2.0,Low
2025-03-03,Trade Disputes,South America,2.0,5.104676654033311,Positiev,99.95051897085165,Ransomware,3.0,60.0,State-sponsored,Government,10.304169343098268,22.74482540647996,-0.9937566972871807,,96.0,47.2793345301583,67.7127488573902,6.0,14.0,0.939,3.0,Low
2025-03-13,Protests,South Amreica,8.0,4.547141144760185,Positive,13.479782841947706,Phishing,3.0,49.0,Cybercriminals,Healthcare,92.81060894780876,53.02632256383486,-0.6122526914101382,33.0,82.0,79.71551058158319,44.28501974752107,10.0,12.0,0.178,3.0,High
2025-03-18,Trade Disputes,Africa,5.0,,Neutral,,DDoS,2.0,,Cbyercriminals,Healthcare,,38.97753196222874,-0.214582935711566,31.0,86.0,57.94941827902612,,7.0,11.0,0.479,2.0,Medium
2025-02-20,,North America,7.0,-0.8062898791414188,Positive,47.11103549977539,DDoS,3.0,48.0,Insiders,Finance,37.36408184666985,33.291209623140325,-0.6476921749942799,39.0,87.0,60.7266670101488,47.66241605086289,10.0,8.0,0.014,3.0,Medium
2025-03-13,Military Conflict,South America,6.0,7.0601276130456965,Neutral,56.0209402740945,DDSo,2.0,52.0,Cybercriminals,Energy,3.429167831054236,70.23384341018618,-0.441829727697433,23.0,75.0,27.024887506171414,50.46410559480753,8.0,7.0,0.77,2.0,Low
2025-03-04,Protests,,8.0,5.68045726776213,Neutral,1.1572198755270269,Phishing,1.0,53.0,State-sponsored,Energy,11.660296642880075,36.77870854805636,-1.3794574434836244,50.0,103.0,64.27460460752795,89.27425429963553,8.0,10.0,0.137,1.0,Low
2025-02-28,Military Conflict,Asia,10.0,7.011840705810275,Neutral,44.762387266552494,Insider Threat,2.0,50.0,Cybercriminals,Energy,25.81581676584783,3.774731696743338,0.09334476926256888,39.0,89.0,65.38299638276777,68.12092578215488,5.0,13.0,0.894,2.0,Low
2025-03-18,Elections,Europe,3.0,4.242952885138261,Neutral,12.90041750232589,Ransomware,2.0,5.300000000000001,State-sponsored,Finance,25.92401353902701,90.88240309687968,-0.9576552725292432,37.0,90.0,34.80133537634929,71.8992475398061,5.0,4.0,1.035584789428589,2.0,Low
2025-02-21,Elections,,7.0,,Negative,16.202592412561305,,2.0,58.0,State-sponsored,Government,38.28850426199614,59.37366434564987,0.4416326329498312,36.0,94.0,97.2095993212311,61.75573132096185,5.0,12.0,,2.0,Medium
2025-03-01,Trade Disputes,Africa,9.0,8.290840873311112,Positive,46.24902104055933,Data Breach,2.0,4.5,Insiders,Technology,62.501945416810415,25.256855913768696,0.337907420136549,78.0,123.0,75.19016614320513,91.59277461037811,4.0,7.0,0.44,2.0,Medium
2025-03-15,Elections,North America,9.0,10.849986741251954,Negative,3.945195292269144,Insider Threat,1.0,40.0,Hactkivists,Government,5.6716308791339225,55.34295611637275,-0.9362864749434798,65.0,105.0,39.75918693106466,62.49224697884564,6.0,10.0,0.391,1.0,Medium
2025-03-11,Sanctions,Asia,2.0,4.724219935270634,Positive,49.45977706694649,Insider Threat,2.0,51.0,State-sponsored,Energy,36.624118113361504,43.41865919634695,-0.7377575809670003,23.0,74.0,45.53641345615005,80.62217049731129,6.0,10.0,0.674,2.0,
2025-03-01,Trade Disputes,North America,1.0,8.600821931064164,Positive,44.98395984944979,DDoS,3.0,49.0,Hacktivists,Finance,22.74908908690624,47.5620614308259,-0.1512074145029285,52.0,101.0,68.66008448032001,46.93232970434701,10.0,9.0,,3.0,Low
2025-02-24,Military Conflict,Asia,10.0,0.3408941664805383,Negative,,Phishing,,42.0,Hacktivists,Finance,63.04009260359995,30.12257480622794,-0.9628585624698024,21.0,63.0,88.86426693629551,22.690076724380827,7.0,13.0,0.234,2.0,Medium
2025-02-28,Trade Disputes,Africa,3.0,6.0476766876334,,59.792942681983,Data Breach,1.0,58.0,Hacktivists,Government,96.1977654734126,72.02770524176083,-0.17130272892500203,46.0,104.0,50.60937685858209,84.66562422997112,12.0,12.0,0.166,1.0,High
2025-02-27,Sanctions,Middle East,2.0,1.9160909692141743,Neutral,24.139110152382646,Ranosmware,3.0,59.0,Cybercriminals,Finance,47.29809813707359,67.21144600987991,0.2144589005967814,30.0,89.0,41.57342483233874,37.96308674856344,,11.0,0.969,3.0,Medium
2025-03-13,Trade Disputes,sAia,3.0,-0.2804834446800228,Positive,34.704702595377704,Insider Threat,2.0,45.0,State-sponsored,Energy,,72.61821349464613,0.019864990815297,57.0,102.0,9.92288960826766,83.90491680793573,5.0,16.0,0.926,2.0,Medium
2025-03-14,Sanctions,South America,10.0,5.286773202607307,Positiev,23.564403942142185,Data Breach,3.0,43.0,State-sponsored,Healthcare,27.106299014036374,30.17881022290206,,61.0,104.0,71.3457360434044,92.62081744006836,10.0,11.0,0.719,3.0,Low
2025-03-18,Elections,Asia,9.285215875125223,3.41154030832985,Negative,92.22308698387296,DDoS,2.0,5.300000000000001,Insiders,Finance,36.04630291492556,43.04219080879669,-0.180963039442572,63.0,116.0,83.23592975917846,10.89999898629761,6.0,5.0,0.099,2.0,Medium
2025-03-10,Elections,Europe,6.0,5.519660488899494,Negative,88.3119406674775,Insider Threat,2.0,47.0,Cybercriminals,Technology,7.8251200820582945,54.41821542313008,-0.22627840186531256,40.0,87.0,25.09864855231814,73.84839721861057,5.0,9.0,0.713,,High
2025-03-01,Sanctions,Middle East,9.0,8.045120635463292,Negatvie,90.80348763357216,Insider Threat,1.0,61.0,Isniders,Energy,97.64132223840562,27.62642516660761,0.9068716495156705,52.0,,,47.78770771227306,6.0,7.0,0.191,,High
2025-03-04,Trade Disputes,Europe,6.0,2.9902146073045204,Positive,42.247875056141005,DDoS,2.0,74.0,Insiders,Finance,81.24561774189043,30.068906762711023,0.1014865617821443,65.0,139.0,29.009226495074792,61.00634343168926,2.0,2.0,0.917,2.0,High
2025-03-12,Sanctions,South America,6.0127134815929955,1.4263561499519546,Negative,78.05205758696064,DDoS,1.0,48.0,Cybercriminals,Finance,96.8513556883198,45.11346824492474,0.6590448305767493,114.0,162.0,20.12503645511696,27.997582989479508,4.0,13.0,0.317,1.0,High
2025-02-21,Military Conflict,Africa,5.0,3.369738710670449,Neutral,10.036749509505396,Ransomware,2.0,57.0,State-sponsored,Energy,60.15485063797061,60.6316947374532,-0.2699493919223539,75.0,132.0,90.44739272812876,50.32283453861176,7.0,10.0,0.513,2.0,Medium
2025-03-09,Trade Disputes,Europe,10.0,4.9788772744079,Negative,79.54619212214673,Data Breach,1.0,59.0,State-sponsored,Energy,43.44232593632048,34.64328489709159,-0.961502072302212,44.0,103.0,31.04075774695616,56.91069803628038,7.0,7.0,0.809,1.0,Medium
,Elections,North America,5.0,2.94829603560071,Positive,74.55030853527727,Phishing,2.0,53.0,Insiders,Government,49.1811322322456,17.178910947776682,-0.4425725697177021,51.0,104.0,15.88526919439558,19.56662956253424,8.0,11.0,0.794,,Medium
2025-03-02,Military Conflict,Africa,4.0,0.3216926626213237,,95.0343476513905,Insider Therat,1.0,46.0,State-sponsored,Technology,55.38402922287362,38.279283107990935,-0.6854529318472136,60.0,106.0,27.473625129630097,,13.0,12.0,,1.0,Medium
2025-03-15,Sacntions,,,6.961006704842236,Negative,37.63884964416109,DDoS,1.0,53.0,State-sponsored,Healthcare,38.86560015435136,43.29675469990535,-0.7117286720212097,,112.0,82.27500147651232,93.10590308872,2.0,6.0,0.255,1.0,Medium
